,id,lat,lon,cluster,cluster_size,inq,wd_rate,wd_all,work_place,geometry
1633,4046.0,54.8896,38.0653,0.0,3715.0,40153.43103450537,1.0,1.0,False,POINT (38.0653 54.8896)
1634,4047.0,54.8908,38.0664,0.0,12701.0,40076.47894746065,1.0,1.0,False,POINT (38.0664 54.8908)
1637,4057.0,54.8433,38.0942,0.0,1761.0,33983.64791673422,1.0,0.5714285714285714,True,POINT (38.0942 54.8433)
1638,4062.0,54.8933,38.0671,0.0,5245.0,24732.899999976158,1.0,1.0,True,POINT (38.0671 54.8933)
1641,4077.0,54.886,38.0828,0.0,1164.0,30574.727272748947,1.0,0.7857142857142857,False,POINT (38.0828 54.886)
1643,4081.0,54.8849,38.0858,0.0,3092.0,31886.0,1.0,1.0,False,POINT (38.0858 54.8849)
1649,4101.0,54.8922,38.0923,0.0,1197.0,36337.0,1.0,1.0,False,POINT (38.0923 54.8922)
1650,4110.0,54.8916,38.0763,0.0,3375.0,28215.0,1.0,0.5217391304347826,True,POINT (38.0763 54.8916)
1651,4110.0,54.8855,38.0545,1.0,1970.0,43822.26313024759,0.9166666666666666,0.4782608695652174,True,POINT (38.0545 54.8855)
1652,4112.0,54.8724,38.1448,0.0,8320.0,26085.897560834885,1.0,1.0,False,POINT (38.1448 54.8724)
1656,4115.0,54.8868,38.0835,0.0,14617.0,31613.0,1.0,1.0,False,POINT (38.0835 54.8868)
1657,4118.0,54.8946,38.0811,0.0,2630.0,29865.875,1.0,1.0,False,POINT (38.0811 54.8946)
1658,4122.0,54.8697,38.1216,0.0,4144.0,16552.416666686535,1.0,0.625,True,POINT (38.1216 54.8697)
1660,4123.0,54.8804,38.0691,0.0,2536.0,45149.197916686535,1.0,1.0,False,POINT (38.0691 54.8804)
1662,4127.0,54.9027,38.0697,0.0,5351.0,31763.0,0.9090909090909091,0.47619047619047616,True,POINT (38.0697 54.9027)
1663,4127.0,54.8852,38.0855,1.0,11789.0,23458.338607549667,1.0,0.5238095238095238,True,POINT (38.0855 54.8852)
1664,4128.0,54.8795,38.0677,0.0,11075.0,28902.87714278698,1.0,1.0,False,POINT (38.0677 54.8795)
1666,4131.0,54.8817,38.0552,0.0,1290.0,28178.677272737026,1.0,1.0,False,POINT (38.0552 54.8817)
1667,4135.0,54.8845,38.0913,0.0,8872.0,30866.107218265533,1.0,1.0,False,POINT (38.0913 54.8845)
1669,4145.0,54.8821,38.0641,0.0,5033.0,34894.07438766956,1.0,1.0,False,POINT (38.0641 54.8821)
1670,4146.0,54.8719,38.1238,0.0,7472.0,36870.25,1.0,1.0,False,POINT (38.1238 54.8719)
1671,4149.0,54.8408,38.1882,0.0,2281.0,26508.028571605682,1.0,1.0,False,POINT (38.1882 54.8408)
1672,4150.0,54.8902,38.0882,0.0,2288.0,45803.17647051811,1.0,0.5789473684210527,True,POINT (38.0882 54.8902)
1673,4150.0,54.8863,38.0762,1.0,547.0,17953.0,0.7272727272727273,0.42105263157894735,True,POINT (38.0762 54.8863)
1674,4155.0,54.8907,38.0917,0.0,1215.0,31380.5,1.0,1.0,False,POINT (38.0917 54.8907)
1677,4165.0,54.8915,38.0703,0.0,2211.0,31535.45833337307,1.0,1.0,False,POINT (38.0703 54.8915)
1678,4166.0,54.8877,38.0638,0.0,7357.0,36315.781578958035,1.0,1.0,False,POINT (38.0638 54.8877)
1679,4168.0,54.8881,38.0661,0.0,3786.0,28421.222222208977,1.0,1.0,False,POINT (38.0661 54.8881)
1680,4174.0,54.8938,38.0738,0.0,6748.0,33951.66666674614,1.0,1.0,False,POINT (38.0738 54.8938)
1683,4184.0,54.8441,38.1926,0.0,5579.0,27106.483333349228,1.0,1.0,False,POINT (38.1926 54.8441)
1684,4186.0,54.8909,38.0897,0.0,1111.0,32619.275000035763,0.9230769230769231,0.7058823529411765,False,POINT (38.0897 54.8909)
1685,4186.0,54.8912,38.0853,1.0,355.0,20654.570833325386,0.38461538461538464,0.29411764705882354,True,POINT (38.0853 54.8912)
1686,4189.0,54.8934,38.0812,0.0,9836.0,37943.833333313465,1.0,0.6451612903225806,True,POINT (38.0812 54.8934)
1687,4189.0,54.9044,38.0692,1.0,2595.0,17747.464285850525,0.55,0.3548387096774194,True,POINT (38.0692 54.9044)
1688,4198.0,54.8907,38.0922,0.0,4139.0,27189.74113982916,1.0,1.0,False,POINT (38.0922 54.8907)
1689,4199.0,54.8898,38.0588,0.0,7136.0,33383.44444441795,1.0,1.0,False,POINT (38.0588 54.8898)
1690,4200.0,54.8845,38.0559,0.0,5887.0,26942.826923131943,1.0,1.0,False,POINT (38.0559 54.8845)
1691,4206.0,54.8865,38.0663,0.0,3761.0,28932.93464064598,1.0,1.0,False,POINT (38.0663 54.8865)
1692,4211.0,54.8997,38.0853,0.0,5379.0,23310.75,1.0,1.0,True,POINT (38.0853 54.8997)
1693,4215.0,54.8822,38.0639,0.0,13048.0,29770.870978832245,1.0,1.0,False,POINT (38.0639 54.8822)
1696,4220.0,54.8899,38.0731,0.0,8668.0,39830.95399647951,1.0,1.0,False,POINT (38.0731 54.8899)
1698,4225.0,54.8797,38.0704,0.0,1441.0,39482.98214280605,1.0,1.0,False,POINT (38.0704 54.8797)
1699,4231.0,54.9141,38.152,0.0,7025.0,38261.38672661781,1.0,0.5172413793103449,True,POINT (38.152 54.9141)
1700,4231.0,54.9124,38.1532,1.0,2377.0,26941.538461446762,0.9333333333333333,0.4827586206896552,True,POINT (38.1532 54.9124)
1701,4232.0,54.8538,38.1833,0.0,1159.0,34050.29761904478,1.0,1.0,False,POINT (38.1833 54.8538)
1702,4233.0,54.8846,38.0782,0.0,3544.0,28256.975000023842,1.0,0.8666666666666667,False,POINT (38.0782 54.8846)
1703,4233.0,54.8872,38.0778,1.0,1213.0,21869.049067139626,0.15384615384615385,0.13333333333333333,True,POINT (38.0778 54.8872)
1704,4235.0,54.8903,38.0855,0.0,366.0,22656.345192432404,0.6666666666666666,0.4444444444444444,True,POINT (38.0855 54.8903)
1705,4235.0,54.8851,38.0858,1.0,696.0,23278.954385995865,0.8333333333333334,0.5555555555555556,True,POINT (38.0858 54.8851)
1707,4241.0,54.8818,38.0683,0.0,9845.0,31259.604166686535,1.0,1.0,False,POINT (38.0683 54.8818)
1711,4249.0,54.8834,38.0641,0.0,12502.0,34740.144230782986,1.0,1.0,False,POINT (38.0641 54.8834)
1717,4261.0,54.8822,38.0573,0.0,1236.0,37210.70313644409,0.9333333333333333,0.6363636363636364,True,POINT (38.0573 54.8822)
1718,4261.0,54.8872,38.0737,1.0,1734.0,17761.035714268684,0.5333333333333333,0.36363636363636365,True,POINT (38.0737 54.8872)
1719,4264.0,54.8891,38.0581,0.0,2775.0,41132.25,1.0,1.0,False,POINT (38.0581 54.8891)
1720,4270.0,54.8887,38.0645,0.0,1611.0,34012.69155836105,1.0,1.0,False,POINT (38.0645 54.8887)
1722,4273.0,54.8936,38.0676,1.0,3042.0,41490.208874464035,1.0,0.5625,True,POINT (38.0676 54.8936)
1723,4274.0,54.8845,38.0646,0.0,6628.0,24801.266666650772,1.0,1.0,True,POINT (38.0646 54.8845)
1724,4277.0,54.8412,38.1891,0.0,2681.0,35940.43783116341,1.0,1.0,False,POINT (38.1891 54.8412)
1727,4292.0,54.8971,38.0655,0.0,2633.0,15943.894736766815,0.7692307692307693,0.3333333333333333,True,POINT (38.0655 54.8971)
1728,4292.0,54.8994,38.0707,2.0,2057.0,21475.529188990593,0.6153846153846154,0.26666666666666666,True,POINT (38.0707 54.8994)
1729,4292.0,54.8932,38.066,1.0,2625.0,29412.6824324131,0.9230769230769231,0.4,True,POINT (38.066 54.8932)
1733,4307.0,54.8917,38.0705,0.0,3209.0,35031.05893462896,1.0,1.0,False,POINT (38.0705 54.8917)
1734,4308.0,54.8861,38.0703,0.0,2654.0,28888.37037038803,1.0,1.0,False,POINT (38.0703 54.8861)
1736,4323.0,54.8811,38.0587,0.0,6459.0,36152.40000009537,1.0,1.0,False,POINT (38.0587 54.8811)
1737,4326.0,54.894,38.0674,0.0,2991.0,32567.0,1.0,1.0,False,POINT (38.0674 54.894)
1738,4329.0,54.8436,38.0865,0.0,2898.0,22734.25,0.8333333333333334,0.7692307692307693,True,POINT (38.0865 54.8436)
1739,4329.0,54.8826,38.0742,1.0,1146.0,25605.80982929468,0.25,0.23076923076923078,True,POINT (38.0742 54.8826)
1741,4331.0,54.8858,38.0703,0.0,8620.0,44507.93658554554,1.0,1.0,False,POINT (38.0703 54.8858)
1742,4332.0,54.8973,38.0651,0.0,1183.0,33508.09090924263,0.8333333333333334,0.5,True,POINT (38.0651 54.8973)
1743,4332.0,54.881,38.0675,1.0,778.0,28734.053558588028,0.8333333333333334,0.5,True,POINT (38.0675 54.881)
1746,4337.0,54.8851,38.0612,0.0,2256.0,24123.644444465637,0.8,0.5714285714285714,True,POINT (38.0612 54.8851)
1747,4337.0,54.9003,38.0823,1.0,855.0,34481.75999999046,0.6,0.42857142857142855,True,POINT (38.0823 54.9003)
1748,4343.0,54.8453,38.1713,0.0,1864.0,27445.563307762146,1.0,1.0,False,POINT (38.1713 54.8453)
1750,4354.0,54.8811,38.0585,0.0,1190.0,40383.0,1.0,1.0,False,POINT (38.0585 54.8811)
1751,4356.0,54.8848,38.0776,0.0,599.0,14256.617054462433,0.7272727272727273,0.42105263157894735,True,POINT (38.0776 54.8848)
1752,4356.0,54.8868,38.0856,1.0,1770.0,22099.868750035763,1.0,0.5789473684210527,True,POINT (38.0856 54.8868)
1754,4362.0,54.8446,38.0919,0.0,4971.0,35058.30984085798,1.0,1.0,False,POINT (38.0919 54.8446)
1755,4363.0,54.8848,38.0564,0.0,2118.0,34269.0,1.0,1.0,False,POINT (38.0564 54.8848)
1756,4365.0,54.8916,38.0861,0.0,2569.0,21065.03993809223,1.0,1.0,True,POINT (38.0861 54.8916)
1757,4368.0,54.8844,38.0729,0.0,3520.0,33439.839712798595,1.0,1.0,False,POINT (38.0729 54.8844)
1758,4373.0,54.8709,38.1557,0.0,3032.0,28310.22301721573,1.0,0.5789473684210527,True,POINT (38.1557 54.8709)
1760,4374.0,54.8816,38.054,0.0,2118.0,16196.5,1.0,1.0,True,POINT (38.054 54.8816)
1765,4396.0,54.8913,38.0724,0.0,4822.0,31710.6875,1.0,1.0,False,POINT (38.0724 54.8913)
1769,4415.0,54.8915,38.0875,0.0,1956.0,44170.73355859518,1.0,1.0,False,POINT (38.0875 54.8915)
1771,4420.0,54.8966,38.0593,0.0,1426.0,28495.18181824684,1.0,1.0,False,POINT (38.0593 54.8966)
1772,4421.0,54.896,38.077,0.0,9660.0,34651.81909930706,1.0,1.0,False,POINT (38.077 54.896)
1773,4426.0,54.8547,38.187,0.0,3532.0,35092.780542969704,1.0,1.0,False,POINT (38.187 54.8547)
1774,4430.0,54.8947,38.07,0.0,1307.0,18166.98076927662,1.0,1.0,True,POINT (38.07 54.8947)
1775,4431.0,54.892,38.074,0.0,2345.0,35975.0,1.0,1.0,False,POINT (38.074 54.892)
1779,4454.0,54.8811,38.0586,0.0,2493.0,26101.06303834915,1.0,1.0,False,POINT (38.0586 54.8811)
1780,4461.0,54.8888,38.0913,0.0,17560.0,36750.6546689868,1.0,1.0,False,POINT (38.0913 54.8888)
1781,4465.0,54.8428,38.0816,0.0,911.0,32922.9375,0.8181818181818182,0.6923076923076923,True,POINT (38.0816 54.8428)
1784,4471.0,54.8926,38.0656,0.0,4157.0,23352.722925424576,1.0,1.0,True,POINT (38.0656 54.8926)
1785,4472.0,54.8906,38.0685,0.0,7804.0,32207.02243590355,1.0,1.0,False,POINT (38.0685 54.8906)
1786,4477.0,54.8853,38.0661,0.0,4827.0,23414.799565196037,1.0,1.0,True,POINT (38.0661 54.8853)
1791,4492.0,54.8883,38.0844,1.0,3501.0,27870.05028951168,1.0,0.7727272727272727,False,POINT (38.0844 54.8883)
1794,4500.0,54.8983,38.0789,0.0,3496.0,20789.082386374474,1.0,1.0,True,POINT (38.0789 54.8983)
1797,4505.0,54.8904,38.0721,0.0,18533.0,26363.83338391781,1.0,1.0,False,POINT (38.0721 54.8904)
1798,4506.0,54.8814,38.0561,0.0,4591.0,14294.87684726715,1.0,0.5135135135135135,True,POINT (38.0561 54.8814)
1799,4506.0,54.8854,38.0657,1.0,4578.0,36804.74285697937,0.9473684210526315,0.4864864864864865,True,POINT (38.0657 54.8854)
1800,4509.0,54.8432,38.1797,0.0,3385.0,22704.699999928474,1.0,1.0,True,POINT (38.1797 54.8432)
1809,4520.0,54.8972,38.0807,0.0,7948.0,28820.889705896378,1.0,1.0,False,POINT (38.0807 54.8972)
1810,4521.0,54.8782,38.1439,0.0,10091.0,24835.0,1.0,1.0,True,POINT (38.1439 54.8782)
1811,4522.0,54.8808,38.0537,0.0,3405.0,20042.0,0.6190476190476191,0.38235294117647056,True,POINT (38.0537 54.8808)
1812,4522.0,54.8877,38.0641,1.0,2305.0,31901.17753225565,1.0,0.6176470588235294,True,POINT (38.0641 54.8877)
1813,4524.0,54.8928,38.0796,0.0,4228.0,29861.5625,1.0,1.0,False,POINT (38.0796 54.8928)
1814,4526.0,54.8792,38.0692,0.0,1959.0,25089.519890248775,1.0,1.0,False,POINT (38.0692 54.8792)
1815,4527.0,54.8919,38.0913,0.0,4607.0,30007.818181872368,1.0,0.5384615384615384,True,POINT (38.0913 54.8919)
1816,4527.0,54.9074,38.0627,1.0,4049.0,32288.607928276062,0.8571428571428571,0.46153846153846156,True,POINT (38.0627 54.9074)
1818,4531.0,54.8888,38.0627,0.0,6376.0,37499.97857147455,1.0,1.0,False,POINT (38.0627 54.8888)
1821,4538.0,54.8926,38.0648,0.0,3662.0,29955.81377965212,1.0,1.0,False,POINT (38.0648 54.8926)
1823,4547.0,54.8871,38.0918,0.0,8085.0,29503.714938640594,0.7894736842105263,0.6818181818181818,True,POINT (38.0918 54.8871)
1824,4547.0,54.8911,38.0626,1.0,2379.0,16736.39365684986,0.3684210526315789,0.3181818181818182,True,POINT (38.0626 54.8911)
1825,4549.0,54.8435,38.1901,0.0,2544.0,29619.293560504913,1.0,1.0,False,POINT (38.1901 54.8435)
1828,4555.0,54.8814,38.0556,0.0,1902.0,31155.753472208977,1.0,1.0,False,POINT (38.0556 54.8814)
1829,4558.0,54.891,38.0645,0.0,1225.0,43185.00385141373,1.0,1.0,False,POINT (38.0645 54.891)
1830,4560.0,54.8822,38.0605,0.0,12760.0,22156.535859823227,1.0,1.0,True,POINT (38.0605 54.8822)
1831,4563.0,54.8944,38.0746,0.0,6881.0,33721.43204367161,1.0,1.0,False,POINT (38.0746 54.8944)
1835,4569.0,54.8992,38.1505,0.0,3438.0,27498.666666686535,0.6,0.3870967741935484,True,POINT (38.1505 54.8992)
1836,4569.0,54.8856,38.0768,1.0,9592.0,32502.5,0.95,0.6129032258064516,True,POINT (38.0768 54.8856)
1837,4576.0,54.9404,38.1399,0.0,2283.0,25464.525000035763,1.0,1.0,False,POINT (38.1399 54.9404)
1844,4585.0,54.8933,38.0649,0.0,5432.0,16348.357142806053,1.0,1.0,True,POINT (38.0649 54.8933)
1849,4599.0,54.8806,38.0694,0.0,5787.0,24445.325000047684,1.0,1.0,True,POINT (38.0694 54.8806)
1850,4606.0,54.901,38.0735,0.0,3302.0,15987.321111142635,1.0,0.5652173913043478,True,POINT (38.0735 54.901)
1851,4606.0,54.9029,38.067,1.0,1422.0,15731.109747707844,0.7692307692307693,0.43478260869565216,True,POINT (38.067 54.9029)
1854,4616.0,54.8913,38.0723,1.0,986.0,21715.350000023842,1.0,0.6666666666666666,True,POINT (38.0723 54.8913)
1855,4619.0,54.8866,38.0676,0.0,8745.0,28094.178651034832,1.0,1.0,False,POINT (38.0676 54.8866)
1856,4622.0,54.8801,38.0704,0.0,3543.0,38363.99206358194,1.0,1.0,False,POINT (38.0704 54.8801)
1859,4632.0,54.9014,38.0733,0.0,2624.0,14190.472222208977,0.8666666666666667,0.4642857142857143,True,POINT (38.0733 54.9014)
1862,4636.0,54.8852,38.0855,0.0,4240.0,22569.4732722044,1.0,1.0,True,POINT (38.0855 54.8852)
1863,4641.0,54.8407,38.1883,0.0,5870.0,29359.635593175888,1.0,1.0,False,POINT (38.1883 54.8407)
1865,4650.0,54.8876,38.0559,0.0,4177.0,32121.090414464474,1.0,1.0,False,POINT (38.0559 54.8876)
1867,4655.0,54.8825,38.0612,0.0,1154.0,40711.87412595749,0.8571428571428571,0.631578947368421,True,POINT (38.0612 54.8825)
1868,4655.0,54.8982,38.079,1.0,1111.0,19579.507692337036,0.5,0.3684210526315789,True,POINT (38.079 54.8982)
1871,4659.0,54.8868,38.0914,0.0,3482.0,32842.43269234896,1.0,1.0,False,POINT (38.0914 54.8868)
1874,4665.0,54.8965,38.0847,0.0,6775.0,30607.25,1.0,1.0,False,POINT (38.0847 54.8965)
1876,4668.0,54.8872,38.0592,1.0,827.0,20756.0625,1.0,0.5294117647058824,True,POINT (38.0592 54.8872)
1877,4671.0,54.8966,38.0794,0.0,8863.0,36196.128208100796,1.0,1.0,False,POINT (38.0794 54.8966)
1878,4684.0,54.8949,38.0702,0.0,4195.0,18368.452380776405,1.0,1.0,True,POINT (38.0702 54.8949)
1879,4690.0,54.8806,38.07,0.0,2192.0,23680.204545378685,1.0,1.0,True,POINT (38.07 54.8806)
1883,4702.0,54.8965,38.0763,0.0,6534.0,39507.01666665077,1.0,1.0,False,POINT (38.0763 54.8965)
1887,4710.0,54.8793,38.07,0.0,20503.0,20527.93041753769,1.0,1.0,True,POINT (38.07 54.8793)
1891,4724.0,54.8856,38.0859,0.0,17193.0,34437.82499998808,1.0,1.0,False,POINT (38.0859 54.8856)
1892,4726.0,54.8817,38.0555,0.0,6411.0,34685.55999994278,1.0,1.0,False,POINT (38.0555 54.8817)
1894,4729.0,54.8946,38.069,0.0,8053.0,34729.43299549818,1.0,1.0,False,POINT (38.069 54.8946)
1895,4731.0,54.8914,38.0723,0.0,8363.0,31607.583333313465,1.0,1.0,False,POINT (38.0723 54.8914)
1897,4734.0,54.8873,38.0623,0.0,2014.0,16902.20462191105,0.5789473684210527,0.36666666666666664,True,POINT (38.0623 54.8873)
1898,4734.0,54.8804,38.0688,1.0,5117.0,34277.93483698368,1.0,0.6333333333333333,True,POINT (38.0688 54.8804)
1899,4738.0,54.8904,38.0632,0.0,1968.0,25989.692307710648,1.0,1.0,False,POINT (38.0632 54.8904)
1901,4743.0,54.885,38.0787,1.0,1967.0,25838.41065853834,1.0,0.6666666666666666,True,POINT (38.0787 54.885)
1902,4749.0,54.8814,38.0655,0.0,6739.0,23638.49266242981,1.0,1.0,True,POINT (38.0655 54.8814)
1906,4766.0,54.8984,38.0787,0.0,2032.0,21361.350775122643,1.0,1.0,True,POINT (38.0787 54.8984)
1907,4769.0,54.8852,38.0846,0.0,6105.0,28526.89342111349,1.0,1.0,False,POINT (38.0846 54.8852)
1909,4772.0,54.8818,38.0624,0.0,2373.0,29366.63782054186,1.0,1.0,False,POINT (38.0624 54.8818)
1910,4773.0,54.9095,38.083,0.0,14445.0,16856.708926200867,1.0,1.0,True,POINT (38.083 54.9095)
1911,4775.0,54.8941,38.0694,0.0,1441.0,28983.25,1.0,1.0,False,POINT (38.0694 54.8941)
1914,4779.0,54.8901,38.0882,0.0,507.0,17558.341666579247,0.4444444444444444,0.36363636363636365,True,POINT (38.0882 54.8901)
1915,4779.0,54.8892,38.0847,1.0,1496.0,42691.7565830946,0.7777777777777778,0.6363636363636364,True,POINT (38.0847 54.8892)
1916,4780.0,54.8794,38.0687,0.0,5718.0,22238.69999998808,1.0,1.0,True,POINT (38.0687 54.8794)
1917,4781.0,54.8447,38.0947,0.0,4335.0,36938.495454609394,1.0,1.0,False,POINT (38.0947 54.8447)
1918,4783.0,54.843,38.0937,0.0,2708.0,27584.48571038246,0.3125,0.23809523809523808,True,POINT (38.0937 54.843)
1920,4785.0,54.8912,38.0837,0.0,3177.0,21705.0,1.0,0.5862068965517241,True,POINT (38.0837 54.8912)
1921,4785.0,54.8983,38.0791,1.0,1827.0,19085.636363506317,0.7058823529411765,0.41379310344827586,True,POINT (38.0791 54.8983)
1923,4789.0,54.8915,38.0679,0.0,4263.0,29429.42857170105,1.0,1.0,False,POINT (38.0679 54.8915)
1924,4794.0,54.8897,38.1194,0.0,6456.0,31913.65361905098,1.0,1.0,False,POINT (38.1194 54.8897)
1927,4802.0,54.8549,38.1859,0.0,3901.0,32019.060403704643,1.0,1.0,False,POINT (38.1859 54.8549)
1940,4833.0,54.8448,38.0955,0.0,5267.0,27045.393790900707,1.0,1.0,False,POINT (38.0955 54.8448)
1941,4835.0,54.8958,38.0816,0.0,6229.0,42396.77623689175,1.0,1.0,False,POINT (38.0816 54.8958)
1943,4841.0,54.8983,38.0792,0.0,314.0,15478.249999940395,0.8,0.38095238095238093,True,POINT (38.0792 54.8983)
1944,4841.0,54.8937,38.0805,1.0,800.0,42320.66666674614,1.0,0.47619047619047616,True,POINT (38.0805 54.8937)
1946,4842.0,54.8882,38.0888,0.0,3174.0,26700.176470518112,1.0,1.0,False,POINT (38.0888 54.8882)
1947,4851.0,54.8854,38.0777,0.0,5247.0,45528.999999940395,1.0,1.0,False,POINT (38.0777 54.8854)
1948,4854.0,54.8822,38.1492,0.0,3949.0,36827.1443965435,1.0,1.0,False,POINT (38.1492 54.8822)
1950,4862.0,54.8622,38.1347,0.0,1020.0,32384.96137446165,1.0,1.0,False,POINT (38.1347 54.8622)
1951,4865.0,54.8836,38.0643,0.0,2477.0,29265.75,1.0,0.64,True,POINT (38.0643 54.8836)
1952,4865.0,54.8893,38.0708,1.0,1499.0,15962.0,0.5625,0.36,True,POINT (38.0708 54.8893)
1954,4869.0,54.8769,38.1418,0.0,11077.0,28770.692391335964,1.0,1.0,False,POINT (38.1418 54.8769)
1960,4882.0,54.8467,38.1057,0.0,1513.0,24389.25,0.5714285714285714,0.36363636363636365,True,POINT (38.1057 54.8467)
1961,4882.0,54.9104,38.0821,1.0,1755.0,29454.472727298737,1.0,0.6363636363636364,True,POINT (38.0821 54.9104)
1962,4889.0,54.9015,38.0731,0.0,7940.0,14313.838971734047,0.9375,0.4838709677419355,True,POINT (38.0731 54.9015)
1963,4889.0,54.8874,38.0528,1.0,9212.0,53459.766219198704,1.0,0.5161290322580645,True,POINT (38.0528 54.8874)
1964,4893.0,54.885,38.0849,0.0,5458.0,24586.12741935253,1.0,1.0,True,POINT (38.0849 54.885)
1965,4907.0,54.88,38.0658,0.0,840.0,17725.0,1.0,1.0,True,POINT (38.0658 54.88)
1967,4915.0,54.8855,38.053,0.0,2451.0,36390.77908498049,1.0,0.5294117647058824,True,POINT (38.053 54.8855)
1968,4915.0,54.8915,38.0724,1.0,922.0,16634.25446420908,0.8888888888888888,0.47058823529411764,True,POINT (38.0724 54.8915)
1969,4916.0,54.8855,38.0773,0.0,4089.0,19505.529411554337,0.9166666666666666,0.4782608695652174,True,POINT (38.0773 54.8855)
1970,4916.0,54.8792,38.0697,1.0,1730.0,40565.065163850784,1.0,0.5217391304347826,True,POINT (38.0697 54.8792)
1972,4920.0,54.8773,38.1552,0.0,5705.0,30962.463636398315,1.0,1.0,False,POINT (38.1552 54.8773)
1973,4921.0,54.871,38.1249,0.0,3946.0,45312.89417016506,1.0,1.0,False,POINT (38.1249 54.871)
1974,4923.0,54.8812,38.0626,0.0,2064.0,38420.083333313465,1.0,0.6818181818181818,True,POINT (38.0626 54.8812)
1975,4923.0,54.8963,38.0742,1.0,617.0,23913.0,0.4666666666666667,0.3181818181818182,True,POINT (38.0742 54.8963)
1976,4927.0,54.9394,38.1356,0.0,7232.0,44068.370931625366,1.0,1.0,False,POINT (38.1356 54.9394)
1983,4955.0,54.8802,38.0692,0.0,16159.0,38750.06563985348,1.0,1.0,False,POINT (38.0692 54.8802)
1986,4968.0,54.8856,38.0593,0.0,3466.0,35406.74360394478,1.0,1.0,False,POINT (38.0593 54.8856)
1987,4973.0,54.8792,38.0681,0.0,1907.0,34950.22413790226,1.0,1.0,False,POINT (38.0681 54.8792)
1991,4983.0,54.8919,38.0666,0.0,4785.0,33832.973684191704,1.0,1.0,False,POINT (38.0666 54.8919)
1993,4984.0,54.8915,38.0745,1.0,2241.0,35099.875,1.0,0.5294117647058824,True,POINT (38.0745 54.8915)
1994,4987.0,54.8736,38.1475,0.0,2077.0,35695.95984840393,1.0,0.7777777777777778,False,POINT (38.1475 54.8736)
1995,4987.0,54.9018,38.0601,1.0,551.0,25394.668956041336,0.2857142857142857,0.2222222222222222,True,POINT (38.0601 54.9018)
1996,4991.0,54.8442,38.1613,0.0,7524.0,29871.16190481186,1.0,1.0,False,POINT (38.1613 54.8442)
1998,4992.0,54.8923,38.0776,1.0,1631.0,50147.138888955116,1.0,0.5357142857142857,True,POINT (38.0776 54.8923)
1999,5001.0,54.8861,38.0896,0.0,5903.0,35684.672459840775,1.0,1.0,False,POINT (38.0896 54.8861)
2000,5004.0,54.8834,38.0601,0.0,2630.0,16902.0,1.0,1.0,True,POINT (38.0601 54.8834)
2001,5005.0,54.8879,38.0542,0.0,11938.0,30581.049186229706,1.0,1.0,False,POINT (38.0542 54.8879)
2002,5014.0,54.8945,38.0815,0.0,2981.0,26198.232142865658,1.0,1.0,False,POINT (38.0815 54.8945)
2003,5028.0,54.9038,38.0808,0.0,2315.0,23931.5,0.5652173913043478,0.3611111111111111,True,POINT (38.0808 54.9038)
2004,5028.0,54.8964,38.0799,1.0,4253.0,41065.375,1.0,0.6388888888888888,True,POINT (38.0799 54.8964)
2005,5031.0,54.8867,38.0672,1.0,8568.0,18126.76802891493,1.0,0.5641025641025641,True,POINT (38.0672 54.8867)
2006,5031.0,54.8983,38.0649,0.0,4033.0,15962.0,0.7727272727272727,0.4358974358974359,True,POINT (38.0649 54.8983)
2011,5047.0,54.9231,38.0549,0.0,1407.0,27251.49523794651,1.0,1.0,False,POINT (38.0549 54.9231)
2012,5049.0,54.8865,38.0861,0.0,5110.0,22751.625000059605,1.0,1.0,True,POINT (38.0861 54.8865)
2014,5055.0,54.8419,38.1931,0.0,8162.0,29570.75151503086,1.0,1.0,False,POINT (38.1931 54.8419)
2016,5063.0,54.8889,38.0877,0.0,4715.0,15645.162731528282,1.0,1.0,True,POINT (38.0877 54.8889)
2017,5068.0,54.8963,38.0793,0.0,1405.0,31592.96875,1.0,1.0,False,POINT (38.0793 54.8963)
2019,5082.0,54.8796,38.0667,0.0,3775.0,32023.0,1.0,0.5789473684210527,True,POINT (38.0667 54.8796)
2020,5082.0,54.9074,38.0627,1.0,1540.0,20779.711038827896,0.7272727272727273,0.42105263157894735,True,POINT (38.0627 54.9074)
2021,5091.0,54.8443,38.1914,0.0,6593.0,51129.86166661978,1.0,1.0,False,POINT (38.1914 54.8443)
2025,5099.0,54.8852,38.0688,0.0,1628.0,36714.0,1.0,1.0,False,POINT (38.0688 54.8852)
2026,5101.0,54.843,38.0943,0.0,6022.0,31411.14492750168,1.0,1.0,False,POINT (38.0943 54.843)
2028,5113.0,54.8958,38.0751,0.0,469.0,52643.36176455021,0.875,0.5833333333333334,True,POINT (38.0751 54.8958)
